system:index,classification,.geo
0_263,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.47594777680654,23.827812911270307]}"
0_264,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.5208635410125,23.827812911270307]}"
0_265,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.56577930521848,23.827812911270307]}"
0_266,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.61069506942447,23.827812911270307]}"
0_267,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.65561083363043,23.827812911270307]}"
0_268,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.70052659783642,23.827812911270307]}"
0_269,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.74544236204238,23.827812911270307]}"
0_270,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79035812624836,23.827812911270307]}"
0_271,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.83527389045435,23.827812911270307]}"
0_272,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.88018965466031,23.827812911270307]}"
0_273,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.9251054188663,23.827812911270307]}"
0_274,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.97002118307226,23.827812911270307]}"
0_275,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.01493694727824,23.827812911270307]}"
0_276,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.99372755800933,23.87272867547628]}"
0_277,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.0386433222153,23.87272867547628]}"
0_278,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.08355908642127,23.87272867547628]}"
0_279,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.12847485062726,23.87272867547628]}"
0_280,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.17339061483322,23.87272867547628]}"
0_281,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2183063790392,23.87272867547628]}"
0_282,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.26322214324517,23.87272867547628]}"
0_283,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30813790745115,23.87272867547628]}"
0_284,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.35305367165714,23.87272867547628]}"
0_285,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.3979694358631,23.87272867547628]}"
0_286,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.44288520006909,23.87272867547628]}"
0_287,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.48780096427505,23.87272867547628]}"
0_288,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53271672848103,23.87272867547628]}"
0_289,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.57763249268702,23.87272867547628]}"
0_290,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.62254825689298,23.87272867547628]}"
0_291,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.66746402109897,23.87272867547628]}"
0_292,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.71237978530493,23.87272867547628]}"
0_293,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.75729554951091,23.87272867547628]}"
0_294,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.8022113137169,23.87272867547628]}"
0_295,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.84712707792286,23.87272867547628]}"
0_296,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.89204284212884,23.87272867547628]}"
0_297,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.93695860633483,23.87272867547628]}"
0_298,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.9818743705408,23.87272867547628]}"
0_299,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.02679013474678,23.87272867547628]}"
0_300,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.07170589895274,23.87272867547628]}"
0_301,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.11662166315872,23.87272867547628]}"
0_302,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.1615374273647,23.87272867547628]}"
0_303,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20645319157067,23.87272867547628]}"
0_304,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.25136895577666,23.87272867547628]}"
0_305,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.29628471998262,23.87272867547628]}"
0_306,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.3412004841886,23.87272867547628]}"
0_307,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.38611624839459,23.87272867547628]}"
0_308,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.43103201260055,23.87272867547628]}"
0_309,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.47594777680654,23.87272867547628]}"
0_310,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.5208635410125,23.87272867547628]}"
0_311,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.56577930521848,23.87272867547628]}"
0_312,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.61069506942447,23.87272867547628]}"
0_313,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.65561083363043,23.87272867547628]}"
0_314,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.70052659783642,23.87272867547628]}"
0_315,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.74544236204238,23.87272867547628]}"
0_316,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79035812624836,23.87272867547628]}"
0_317,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.83527389045435,23.87272867547628]}"
0_318,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.88018965466031,23.87272867547628]}"
0_319,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.9251054188663,23.87272867547628]}"
0_320,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.97002118307226,23.87272867547628]}"
0_321,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.01493694727824,23.87272867547628]}"
0_322,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.99372755800933,23.91764443968226]}"
0_323,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.0386433222153,23.91764443968226]}"
0_324,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.08355908642127,23.91764443968226]}"
0_325,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.12847485062726,23.91764443968226]}"
0_326,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.17339061483322,23.91764443968226]}"
0_327,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2183063790392,23.91764443968226]}"
0_328,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.26322214324517,23.91764443968226]}"
0_329,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30813790745115,23.91764443968226]}"
0_330,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.35305367165714,23.91764443968226]}"
0_331,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.3979694358631,23.91764443968226]}"
0_332,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.44288520006909,23.91764443968226]}"
0_333,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.48780096427505,23.91764443968226]}"
0_334,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53271672848103,23.91764443968226]}"
0_335,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.57763249268702,23.91764443968226]}"
0_336,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.62254825689298,23.91764443968226]}"
0_337,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.66746402109897,23.91764443968226]}"
0_338,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.71237978530493,23.91764443968226]}"
0_339,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.75729554951091,23.91764443968226]}"
0_340,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.8022113137169,23.91764443968226]}"
0_341,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.84712707792286,23.91764443968226]}"
0_342,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.89204284212884,23.91764443968226]}"
0_343,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.93695860633483,23.91764443968226]}"
0_344,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.9818743705408,23.91764443968226]}"
0_345,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.02679013474678,23.91764443968226]}"
0_346,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.07170589895274,23.91764443968226]}"
0_347,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.11662166315872,23.91764443968226]}"
0_348,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.1615374273647,23.91764443968226]}"
0_349,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20645319157067,23.91764443968226]}"
0_350,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.25136895577666,23.91764443968226]}"
0_351,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.29628471998262,23.91764443968226]}"
0_352,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.3412004841886,23.91764443968226]}"
0_353,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.38611624839459,23.91764443968226]}"
0_354,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.43103201260055,23.91764443968226]}"
0_355,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.47594777680654,23.91764443968226]}"
0_356,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.5208635410125,23.91764443968226]}"
0_357,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.56577930521848,23.91764443968226]}"
0_358,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.61069506942447,23.91764443968226]}"
0_359,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.65561083363043,23.91764443968226]}"
0_360,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.70052659783642,23.91764443968226]}"
0_361,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.74544236204238,23.91764443968226]}"
0_362,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79035812624836,23.91764443968226]}"
0_363,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.83527389045435,23.91764443968226]}"
0_364,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.88018965466031,23.91764443968226]}"
0_365,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.9251054188663,23.91764443968226]}"
0_366,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.97002118307226,23.91764443968226]}"
0_367,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.01493694727824,23.91764443968226]}"
0_368,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.99372755800933,23.962560203888234]}"
0_369,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.0386433222153,23.962560203888234]}"
0_370,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.08355908642127,23.962560203888234]}"
0_371,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.12847485062726,23.962560203888234]}"
0_372,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.17339061483322,23.962560203888234]}"
0_373,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2183063790392,23.962560203888234]}"
0_374,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.26322214324517,23.962560203888234]}"
0_375,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30813790745115,23.962560203888234]}"
0_376,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.35305367165714,23.962560203888234]}"
0_377,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.3979694358631,23.962560203888234]}"
0_378,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.44288520006909,23.962560203888234]}"
0_379,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.48780096427505,23.962560203888234]}"
0_380,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53271672848103,23.962560203888234]}"
0_381,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.57763249268702,23.962560203888234]}"
0_382,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.62254825689298,23.962560203888234]}"
0_383,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.66746402109897,23.962560203888234]}"
0_384,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.71237978530493,23.962560203888234]}"
0_385,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.75729554951091,23.962560203888234]}"
0_386,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.8022113137169,23.962560203888234]}"
0_387,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.84712707792286,23.962560203888234]}"
0_388,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.89204284212884,23.962560203888234]}"
0_389,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.93695860633483,23.962560203888234]}"
0_390,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.9818743705408,23.962560203888234]}"
0_391,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.02679013474678,23.962560203888234]}"
0_392,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.07170589895274,23.962560203888234]}"
0_393,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.11662166315872,23.962560203888234]}"
0_394,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.1615374273647,23.962560203888234]}"
0_395,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20645319157067,23.962560203888234]}"
0_396,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.25136895577666,23.962560203888234]}"
0_397,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.29628471998262,23.962560203888234]}"
0_398,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.3412004841886,23.962560203888234]}"
0_399,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.38611624839459,23.962560203888234]}"
0_400,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.43103201260055,23.962560203888234]}"
0_401,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.47594777680654,23.962560203888234]}"
0_402,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.5208635410125,23.962560203888234]}"
0_403,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.56577930521848,23.962560203888234]}"
0_404,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.61069506942447,23.962560203888234]}"
0_405,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.65561083363043,23.962560203888234]}"
0_406,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.70052659783642,23.962560203888234]}"
0_407,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.74544236204238,23.962560203888234]}"
0_408,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79035812624836,23.962560203888234]}"
0_409,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.83527389045435,23.962560203888234]}"
0_410,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.88018965466031,23.962560203888234]}"
0_411,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.9251054188663,23.962560203888234]}"
0_412,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.97002118307226,23.962560203888234]}"
0_413,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.01493694727824,23.962560203888234]}"
0_414,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.99372755800933,24.007475968094212]}"
0_415,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.0386433222153,24.007475968094212]}"
0_416,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.08355908642127,24.007475968094212]}"
0_417,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.12847485062726,24.007475968094212]}"
0_418,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.17339061483322,24.007475968094212]}"
0_419,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2183063790392,24.007475968094212]}"
0_420,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.26322214324517,24.007475968094212]}"
0_421,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30813790745115,24.007475968094212]}"
0_422,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.35305367165714,24.007475968094212]}"
0_423,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.3979694358631,24.007475968094212]}"
0_424,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.44288520006909,24.007475968094212]}"
0_425,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.48780096427505,24.007475968094212]}"
0_426,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53271672848103,24.007475968094212]}"
0_427,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.57763249268702,24.007475968094212]}"
0_428,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.62254825689298,24.007475968094212]}"
0_429,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.66746402109897,24.007475968094212]}"
0_430,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.71237978530493,24.007475968094212]}"
0_431,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.75729554951091,24.007475968094212]}"
0_432,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.8022113137169,24.007475968094212]}"
