system:index,classification,.geo
0_8971,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.51150733921212,20.279467538998198]}"
0_8972,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.55642310341808,20.279467538998198]}"
0_8973,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.78599589578423,20.324383303204172]}"
0_8974,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8309116599902,20.324383303204172]}"
0_8975,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87582742419617,20.324383303204172]}"
0_8976,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92074318840216,20.324383303204172]}"
0_8977,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,20.324383303204172]}"
0_8978,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,20.324383303204172]}"
0_8979,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,20.324383303204172]}"
0_8980,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,20.324383303204172]}"
0_8981,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,20.324383303204172]}"
0_8982,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,20.324383303204172]}"
0_8983,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,20.324383303204172]}"
0_8984,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,20.324383303204172]}"
0_8985,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,20.324383303204172]}"
0_8986,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,20.324383303204172]}"
0_8987,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,20.324383303204172]}"
0_8988,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,20.324383303204172]}"
0_8989,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,20.324383303204172]}"
0_8990,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,20.324383303204172]}"
0_8991,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,20.324383303204172]}"
0_8992,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,20.324383303204172]}"
0_8993,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,20.324383303204172]}"
0_8994,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,20.324383303204172]}"
0_8995,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,20.324383303204172]}"
0_8996,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.35804764299338,20.324383303204172]}"
0_8997,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.40296340719937,20.324383303204172]}"
0_8998,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44787917140535,20.324383303204172]}"
0_8999,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49279493561131,20.324383303204172]}"
0_9000,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5377106998173,20.324383303204172]}"
0_9001,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.58262646402326,20.324383303204172]}"
0_9002,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.62754222822925,20.324383303204172]}"
0_9003,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.67245799243523,20.324383303204172]}"
0_9004,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.7173737566412,20.324383303204172]}"
0_9005,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.76228952084718,20.324383303204172]}"
0_9006,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80720528505314,20.324383303204172]}"
0_9007,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.85212104925913,20.324383303204172]}"
0_9008,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.8970368134651,20.324383303204172]}"
0_9009,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767107,20.324383303204172]}"
0_9010,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,20.324383303204172]}"
0_9011,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,20.324383303204172]}"
0_9012,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.076699870289,20.324383303204172]}"
0_9013,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.12161563449499,20.324383303204172]}"
0_9014,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.16653139870095,20.324383303204172]}"
0_9015,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.21144716290694,20.324383303204172]}"
0_9016,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.25636292711292,20.324383303204172]}"
0_9017,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30127869131888,20.324383303204172]}"
0_9018,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.34619445552487,20.324383303204172]}"
0_9019,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39111021973083,20.324383303204172]}"
0_9020,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43602598393682,20.324383303204172]}"
0_9021,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4809417481428,20.324383303204172]}"
0_9022,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.52585751234876,20.324383303204172]}"
0_9023,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57077327655475,20.324383303204172]}"
0_9024,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.61568904076071,20.324383303204172]}"
0_9025,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6606048049667,20.324383303204172]}"
0_9026,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.70552056917268,20.324383303204172]}"
0_9027,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75043633337864,20.324383303204172]}"
0_9028,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,20.324383303204172]}"
0_9029,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8402678617906,20.324383303204172]}"
0_9030,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.88518362599658,20.324383303204172]}"
0_9031,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.93009939020256,20.324383303204172]}"
0_9032,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.97501515440852,20.324383303204172]}"
0_9033,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0199309186145,20.324383303204172]}"
0_9034,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.06484668282047,20.324383303204172]}"
0_9035,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10976244702645,20.324383303204172]}"
0_9036,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.15467821123244,20.324383303204172]}"
0_9037,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.1995939754384,20.324383303204172]}"
0_9038,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.24450973964439,20.324383303204172]}"
0_9039,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28942550385037,20.324383303204172]}"
0_9040,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.33434126805633,20.324383303204172]}"
0_9041,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.37925703226232,20.324383303204172]}"
0_9042,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42417279646828,20.324383303204172]}"
0_9043,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46908856067427,20.324383303204172]}"
0_9044,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.51400432488025,20.324383303204172]}"
0_9045,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55892008908621,20.324383303204172]}"
0_9046,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6038358532922,20.324383303204172]}"
0_9047,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64875161749816,20.324383303204172]}"
0_9048,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69366738170415,20.324383303204172]}"
0_9049,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73858314591013,20.324383303204172]}"
0_9050,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7834989101161,20.324383303204172]}"
0_9051,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.82841467432208,20.324383303204172]}"
0_9052,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87333043852804,20.324383303204172]}"
0_9053,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91824620273403,20.324383303204172]}"
0_9054,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96316196694,20.324383303204172]}"
0_9055,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00807773114597,20.324383303204172]}"
0_9056,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05299349535196,20.324383303204172]}"
0_9057,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09790925955792,20.324383303204172]}"
0_9058,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1428250237639,20.324383303204172]}"
0_9059,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18774078796989,20.324383303204172]}"
0_9060,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23265655217585,20.324383303204172]}"
0_9061,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.27757231638184,20.324383303204172]}"
0_9062,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32248808058782,20.324383303204172]}"
0_9063,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.36740384479378,20.324383303204172]}"
0_9064,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,20.324383303204172]}"
0_9065,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320573,20.324383303204172]}"
0_9066,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,20.324383303204172]}"
0_9067,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470669016177,20.324383303204172]}"
0_9068,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59198266582366,20.324383303204172]}"
0_9069,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63689843002965,20.324383303204172]}"
0_9070,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68181419423561,20.324383303204172]}"
0_9071,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7267299584416,20.324383303204172]}"
0_9072,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77164572264758,20.324383303204172]}"
0_9073,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.81656148685354,20.324383303204172]}"
0_9074,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.86147725105953,20.324383303204172]}"
0_9075,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.9063930152655,20.324383303204172]}"
0_9076,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.95130877947147,20.324383303204172]}"
0_9077,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.99622454367746,20.324383303204172]}"
0_9078,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.04114030788342,20.324383303204172]}"
0_9079,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.0860560720894,20.324383303204172]}"
0_9080,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.13097183629537,20.324383303204172]}"
0_9081,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.17588760050135,20.324383303204172]}"
0_9082,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.22080336470734,20.324383303204172]}"
0_9083,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2657191289133,20.324383303204172]}"
0_9084,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31063489311929,20.324383303204172]}"
0_9085,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.35555065732525,20.324383303204172]}"
0_9086,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.40046642153123,20.324383303204172]}"
0_9087,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44538218573722,20.324383303204172]}"
0_9088,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.49029794994318,20.324383303204172]}"
0_9089,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.53521371414917,20.324383303204172]}"
0_9090,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58012947835515,20.324383303204172]}"
0_9091,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.62504524256111,20.324383303204172]}"
0_9092,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6699610067671,20.324383303204172]}"
0_9093,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.71487677097306,20.324383303204172]}"
0_9094,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.75979253517905,20.324383303204172]}"
0_9095,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.80470829938503,20.324383303204172]}"
0_9096,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.849624063591,20.324383303204172]}"
0_9097,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.89453982779698,20.324383303204172]}"
0_9098,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.93945559200294,20.324383303204172]}"
0_9099,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.98437135620892,20.324383303204172]}"
0_9100,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.34369746985674,20.324383303204172]}"
0_9101,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.3886132340627,20.324383303204172]}"
0_9102,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.43352899826868,20.324383303204172]}"
0_9103,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.47844476247467,20.324383303204172]}"
0_9104,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.52336052668063,20.324383303204172]}"
0_9105,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.56827629088662,20.324383303204172]}"
0_9106,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6131920550926,20.324383303204172]}"
0_9107,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.65810781929856,20.324383303204172]}"
0_9108,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.70302358350455,20.324383303204172]}"
0_9109,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74793934771051,20.324383303204172]}"
0_9110,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7928551119165,20.324383303204172]}"
0_9111,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,20.324383303204172]}"
0_9112,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032844,20.324383303204172]}"
0_9113,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,20.324383303204172]}"
0_9114,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9725181687404,20.324383303204172]}"
0_9115,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,20.324383303204172]}"
0_9116,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,20.324383303204172]}"
0_9117,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135832,20.324383303204172]}"
0_9118,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,20.324383303204172]}"
0_9119,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977027,20.324383303204172]}"
0_9120,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,20.324383303204172]}"
0_9121,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28692851818224,20.324383303204172]}"
0_9122,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3318442823882,20.324383303204172]}"
0_9123,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.37676004659419,20.324383303204172]}"
0_9124,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.42167581080015,20.324383303204172]}"
0_9125,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.46659157500613,20.324383303204172]}"
0_9126,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.51150733921212,20.324383303204172]}"
0_9127,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.55642310341808,20.324383303204172]}"
0_9128,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,20.36929906741015]}"
0_9129,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,20.36929906741015]}"
0_9130,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,20.36929906741015]}"
0_9131,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,20.36929906741015]}"
0_9132,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,20.36929906741015]}"
0_9133,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,20.36929906741015]}"
0_9134,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,20.36929906741015]}"
0_9135,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,20.36929906741015]}"
0_9136,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,20.36929906741015]}"
0_9137,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,20.36929906741015]}"
0_9138,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,20.36929906741015]}"
0_9139,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,20.36929906741015]}"
0_9140,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,20.36929906741015]}"
0_9141,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,20.36929906741015]}"
0_9142,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,20.36929906741015]}"
0_9143,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,20.36929906741015]}"
0_9144,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.35804764299338,20.36929906741015]}"
0_9145,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.40296340719937,20.36929906741015]}"
0_9146,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44787917140535,20.36929906741015]}"
0_9147,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49279493561131,20.36929906741015]}"
0_9148,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5377106998173,20.36929906741015]}"
0_9149,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.58262646402326,20.36929906741015]}"
0_9150,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.62754222822925,20.36929906741015]}"
0_9151,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.67245799243523,20.36929906741015]}"
0_9152,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.7173737566412,20.36929906741015]}"
0_9153,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.76228952084718,20.36929906741015]}"
0_9154,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80720528505314,20.36929906741015]}"
0_9155,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.85212104925913,20.36929906741015]}"
0_9156,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.8970368134651,20.36929906741015]}"
0_9157,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767107,20.36929906741015]}"
0_9158,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,20.36929906741015]}"
0_9159,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,20.36929906741015]}"
0_9160,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.076699870289,20.36929906741015]}"
0_9161,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.12161563449499,20.36929906741015]}"
0_9162,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.16653139870095,20.36929906741015]}"
0_9163,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.21144716290694,20.36929906741015]}"
0_9164,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.25636292711292,20.36929906741015]}"
0_9165,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30127869131888,20.36929906741015]}"
0_9166,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.34619445552487,20.36929906741015]}"
0_9167,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39111021973083,20.36929906741015]}"
0_9168,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43602598393682,20.36929906741015]}"
0_9169,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4809417481428,20.36929906741015]}"
0_9170,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.52585751234876,20.36929906741015]}"
0_9171,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57077327655475,20.36929906741015]}"
0_9172,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.61568904076071,20.36929906741015]}"
0_9173,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6606048049667,20.36929906741015]}"
0_9174,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.70552056917268,20.36929906741015]}"
0_9175,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75043633337864,20.36929906741015]}"
0_9176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,20.36929906741015]}"
0_9177,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8402678617906,20.36929906741015]}"
0_9178,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.88518362599658,20.36929906741015]}"
0_9179,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.93009939020256,20.36929906741015]}"
0_9180,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.97501515440852,20.36929906741015]}"
0_9181,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0199309186145,20.36929906741015]}"
0_9182,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.06484668282047,20.36929906741015]}"
0_9183,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10976244702645,20.36929906741015]}"
0_9184,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.15467821123244,20.36929906741015]}"
0_9185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.1995939754384,20.36929906741015]}"
0_9186,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.24450973964439,20.36929906741015]}"
0_9187,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28942550385037,20.36929906741015]}"
0_9188,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.33434126805633,20.36929906741015]}"
0_9189,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.37925703226232,20.36929906741015]}"
0_9190,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42417279646828,20.36929906741015]}"
0_9191,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46908856067427,20.36929906741015]}"
0_9192,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.51400432488025,20.36929906741015]}"
0_9193,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55892008908621,20.36929906741015]}"
0_9194,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6038358532922,20.36929906741015]}"
0_9195,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64875161749816,20.36929906741015]}"
0_9196,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69366738170415,20.36929906741015]}"
0_9197,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73858314591013,20.36929906741015]}"
0_9198,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7834989101161,20.36929906741015]}"
0_9199,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.82841467432208,20.36929906741015]}"
0_9200,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87333043852804,20.36929906741015]}"
0_9201,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91824620273403,20.36929906741015]}"
0_9202,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96316196694,20.36929906741015]}"
0_9203,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00807773114597,20.36929906741015]}"
0_9204,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05299349535196,20.36929906741015]}"
0_9205,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09790925955792,20.36929906741015]}"
0_9206,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1428250237639,20.36929906741015]}"
0_9207,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18774078796989,20.36929906741015]}"
0_9208,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23265655217585,20.36929906741015]}"
0_9209,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.27757231638184,20.36929906741015]}"
0_9210,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32248808058782,20.36929906741015]}"
0_9211,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.36740384479378,20.36929906741015]}"
0_9212,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,20.36929906741015]}"
0_9213,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320573,20.36929906741015]}"
0_9214,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,20.36929906741015]}"
0_9215,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470669016177,20.36929906741015]}"
0_9216,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59198266582366,20.36929906741015]}"
0_9217,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63689843002965,20.36929906741015]}"
0_9218,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68181419423561,20.36929906741015]}"
0_9219,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7267299584416,20.36929906741015]}"
0_9220,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77164572264758,20.36929906741015]}"
0_9221,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.81656148685354,20.36929906741015]}"
0_9222,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.86147725105953,20.36929906741015]}"
0_9223,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.9063930152655,20.36929906741015]}"
0_9224,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.95130877947147,20.36929906741015]}"
0_9225,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.99622454367746,20.36929906741015]}"
0_9226,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.04114030788342,20.36929906741015]}"
0_9227,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.0860560720894,20.36929906741015]}"
0_9228,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.13097183629537,20.36929906741015]}"
0_9229,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.17588760050135,20.36929906741015]}"
